 #NTuple/Z0                                                                     
  
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:   0.000000000000000E+000 /   100.000000000000     
    transverse cuts:   0.000000000000000E+000  0.000000000000000E+000
    longitudinal cut:   0.000000000000000E+000
    RF frequency (MHz):    352.000000000000     
    sigma cut:    4.00000000000000     
    subtract out amplitude correlation
    wrnew9 =  F
 
regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
    24  0.2530E+02 -0.2168E-15  0.1245E-02  0.2821E-02  0.4633E-08  0.7311E-01  0.2007E+00  0.1586E+00  0.1009E+00  0.8061E+00 -0.1040E-01  0.3503E+05  0.3503E+05  0.3503E+05  0.7761E-03  0.8165E-02  0.1304E-09  0.6386E+00  0.5870E-09  0.7624E-02 -0.6534E-02 -0.2519E-02 -0.3770E-01 -0.5870E-03  0.4721E-01  0.3993E-01
    25  0.2640E+02 -0.8674E-15  0.1233E-02  0.2807E-02  0.4507E-08  0.7106E-01  0.2017E+00  0.1605E+00  0.1169E+00  0.8152E+00  0.6211E-02  0.3497E+05  0.3497E+05  0.3497E+05  0.6338E-03  0.8088E-02  0.1305E-09  0.6200E+00  0.1513E-08  0.7589E-02 -0.6844E-02 -0.2350E-02 -0.3682E-01 -0.1762E-02  0.4743E-01  0.4359E-01
    26  0.2750E+02 -0.6505E-15  0.1222E-02  0.2805E-02  0.4412E-08  0.7305E-01  0.2027E+00  0.1597E+00  0.1311E+00  0.8141E+00  0.2486E-01  0.3492E+05  0.3492E+05  0.3492E+05  0.7065E-03  0.8120E-02  0.1302E-09  0.6319E+00  0.2267E-08  0.7620E-02 -0.6812E-02 -0.2689E-02 -0.4048E-01 -0.3063E-02  0.5149E-01  0.4470E-01
    27  0.2860E+02 -0.6505E-15  0.1212E-02  0.2792E-02  0.4352E-08  0.7126E-01  0.2035E+00  0.1584E+00  0.1366E+00  0.8038E+00  0.3873E-01  0.3486E+05  0.3486E+05  0.3486E+05  0.6780E-03  0.8209E-02  0.1291E-09  0.6626E+00  0.3193E-08  0.7677E-02 -0.7136E-02 -0.2354E-02 -0.3610E-01  0.4707E-03  0.5096E-01  0.4623E-01
    28  0.2970E+02 -0.4337E-15  0.1206E-02  0.2769E-02  0.4299E-08  0.7396E-01  0.2041E+00  0.1578E+00  0.1464E+00  0.7875E+00  0.4871E-01  0.3481E+05  0.3481E+05  0.3481E+05  0.6474E-03  0.8320E-02  0.1273E-09  0.7000E+00  0.3823E-08  0.7742E-02 -0.7103E-02 -0.2680E-02 -0.3487E-01 -0.5161E-02  0.5141E-01  0.4615E-01
    29  0.3080E+02 -0.4337E-15  0.1204E-02  0.2754E-02  0.4296E-08  0.7271E-01  0.2044E+00  0.1565E+00  0.1571E+00  0.7689E+00  0.5052E-01  0.3476E+05  0.3476E+05  0.3476E+05  0.7124E-03  0.8480E-02  0.1256E-09  0.7504E+00  0.4198E-08  0.7823E-02 -0.7208E-02 -0.2460E-02 -0.3912E-01  0.2042E-02  0.5109E-01  0.4487E-01
    30  0.3190E+02 -0.4337E-15  0.1197E-02  0.2725E-02  0.4245E-08  0.7194E-01  0.2044E+00  0.1542E+00  0.1614E+00  0.7513E+00  0.5006E-01  0.3469E+05  0.3469E+05  0.3469E+05  0.6049E-03  0.8607E-02  0.1235E-09  0.8056E+00  0.4208E-08  0.7870E-02 -0.7139E-02 -0.2551E-02 -0.3319E-01 -0.4590E-02  0.4968E-01  0.4312E-01
    31  0.3300E+02 -0.2168E-15  0.1194E-02  0.2703E-02  0.4221E-08  0.7347E-01  0.2040E+00  0.1510E+00  0.1588E+00  0.7340E+00  0.4542E-01  0.3465E+05  0.3465E+05  0.3465E+05  0.6954E-03  0.8737E-02  0.1217E-09  0.8544E+00  0.4101E-08  0.7918E-02 -0.7138E-02 -0.2556E-02 -0.3717E-01  0.2407E-03  0.4916E-01  0.4178E-01
    32  0.3410E+02 -0.4337E-15  0.1188E-02  0.2675E-02  0.4161E-08  0.7348E-01  0.2032E+00  0.1486E+00  0.1373E+00  0.7195E+00  0.3651E-01  0.3457E+05  0.3457E+05  0.3457E+05  0.6197E-03  0.8826E-02  0.1199E-09  0.9037E+00  0.3597E-08  0.7934E-02 -0.6910E-02 -0.2441E-02 -0.3348E-01 -0.3502E-02  0.4740E-01  0.3812E-01
    33  0.3520E+02 -0.2168E-15  0.1185E-02  0.2662E-02  0.4135E-08  0.7527E-01  0.2023E+00  0.1481E+00  0.1134E+00  0.7111E+00  0.2523E-01  0.3453E+05  0.3453E+05  0.3453E+05  0.6759E-03  0.8880E-02  0.1191E-09  0.9292E+00  0.3055E-08  0.7932E-02 -0.6836E-02 -0.2593E-02 -0.3858E-01 -0.5960E-03  0.4797E-01  0.3726E-01
