 #PostMerge Stage ALL                                                           
  
 output from Ecalc9f version   2.09
  settings: 
    particle type:            2
    pzmin/pzmax:   0.000000000000000E+000 /   100.000000000000     
    transverse cuts:   0.000000000000000E+000  0.000000000000000E+000
    longitudinal cut:   0.000000000000000E+000
    RF frequency (MHz):    325.000000000000     
    sigma cut:    4.00000000000000     
    subtract out amplitude correlation
    wrnew9 =  F
 
regn #   Z           Bz          eperp       elong       e6D         Ldim        Pzavg       beta        alpha       betaL       alphaL      n0          n1          n2          Lcan(eVs)   sigmaE      sigmaT      corrE       corrT       sigmaE_c    xavg        yavg        Dx          Dy          Dr          Dr2
   859  0.1050E+03 -0.7514E-04  0.2686E-02  0.5917E-02  0.4558E-07 -0.1119E+00  0.2089E+00  0.2832E+00  0.1340E+00  0.8640E+00 -0.3743E-01  0.2768E+05  0.2768E+05  0.2768E+05 -0.2513E-02  0.1174E-01  0.1917E-09  0.4283E+00  0.2542E-08  0.1098E-01 -0.1182E-01 -0.1621E-01 -0.4299E-01 -0.5186E-02  0.6577E-01  0.1664E+00
   877  0.1070E+03 -0.7514E-04  0.2647E-02  0.5867E-02  0.4415E-07 -0.1131E+00  0.2085E+00  0.2830E+00  0.1488E+00  0.8858E+00  0.3199E-03  0.2761E+05  0.2761E+05  0.2761E+05 -0.2675E-02  0.1161E-01  0.1940E-09  0.4486E+00  0.3003E-08  0.1078E-01 -0.1102E-01 -0.1769E-01 -0.5864E-01  0.8768E-02  0.6553E-01  0.1830E+00
   895  0.1090E+03 -0.7514E-04  0.2609E-02  0.5874E-02  0.4298E-07 -0.1164E+00  0.2080E+00  0.2783E+00  0.1410E+00  0.8754E+00  0.4341E-01  0.2757E+05  0.2757E+05  0.2757E+05 -0.2051E-02  0.1173E-01  0.1938E-09  0.4733E+00  0.3337E-08  0.1084E-01 -0.1097E-01 -0.1612E-01 -0.5444E-01  0.2607E-02  0.7059E-01  0.1572E+00
   913  0.1110E+03 -0.7514E-04  0.2574E-02  0.5834E-02  0.4172E-07 -0.1200E+00  0.2076E+00  0.2806E+00  0.1294E+00  0.8317E+00  0.4884E-01  0.2750E+05  0.2750E+05  0.2750E+05 -0.2796E-02  0.1204E-01  0.1884E-09  0.5064E+00  0.3187E-08  0.1107E-01 -0.1137E-01 -0.1680E-01 -0.6130E-01  0.3096E-02  0.7086E-01  0.1608E+00
   931  0.1130E+03 -0.7514E-04  0.2527E-02  0.5792E-02  0.4018E-07 -0.1215E+00  0.2074E+00  0.2812E+00  0.1359E+00  0.8118E+00  0.1197E-01  0.2741E+05  0.2741E+05  0.2741E+05 -0.2328E-02  0.1214E-01  0.1851E-09  0.5257E+00  0.2860E-08  0.1114E-01 -0.1064E-01 -0.1744E-01 -0.4767E-01  0.1274E-02  0.6718E-01  0.1600E+00
   949  0.1150E+03 -0.7514E-04  0.2502E-02  0.5747E-02  0.3894E-07 -0.1279E+00  0.2073E+00  0.2819E+00  0.1404E+00  0.8343E+00 -0.2941E-01  0.2735E+05  0.2735E+05  0.2735E+05 -0.2425E-02  0.1197E-01  0.1864E-09  0.5303E+00  0.2415E-08  0.1095E-01 -0.1116E-01 -0.1586E-01 -0.6313E-01  0.6710E-02  0.7395E-01  0.1491E+00
   967  0.1170E+03 -0.7514E-04  0.2458E-02  0.5690E-02  0.3736E-07 -0.1307E+00  0.2074E+00  0.2806E+00  0.1372E+00  0.8726E+00 -0.2449E-01  0.2729E+05  0.2729E+05  0.2729E+05 -0.2753E-02  0.1165E-01  0.1890E-09  0.5295E+00  0.1909E-08  0.1066E-01 -0.1099E-01 -0.1753E-01 -0.4719E-01 -0.3478E-02  0.7098E-01  0.1778E+00
   985  0.1190E+03 -0.7514E-04  0.2432E-02  0.5646E-02  0.3583E-07 -0.1320E+00  0.2077E+00  0.2828E+00  0.1293E+00  0.8891E+00  0.1951E-01  0.2722E+05  0.2722E+05  0.2722E+05 -0.2269E-02  0.1143E-01  0.1897E-09  0.5067E+00  0.1599E-08  0.1052E-01 -0.1121E-01 -0.1659E-01 -0.6098E-01  0.8625E-02  0.7248E-01  0.1734E+00
  1005  0.1205E+03 -0.7302E-09  0.2426E-02  0.5677E-02  0.3546E-07 -0.1349E+00  0.2074E+00  0.2147E+00  0.3862E+00  0.8415E+00  0.8671E-01  0.2717E+05  0.2717E+05  0.2717E+05 -0.2451E-02  0.1171E-01  0.1861E-09  0.4961E+00  0.2587E-08  0.1087E-01 -0.8498E-02 -0.1183E-01 -0.4535E-01  0.1915E-02  0.8190E-01  0.9019E-01
  1021  0.1220E+03 -0.8267E-09  0.2450E-02  0.5596E-02  0.3601E-07 -0.1318E+00  0.2079E+00  0.1722E+00  0.1373E+00  0.7888E+00  0.9829E-01  0.2712E+05  0.2712E+05  0.2712E+05 -0.2664E-02  0.1208E-01  0.1804E-09  0.5059E+00  0.3751E-08  0.1118E-01 -0.8748E-02 -0.1356E-01 -0.4904E-01 -0.3446E-02  0.5676E-01  0.1018E+00
  1037  0.1235E+03 -0.9233E-09  0.2471E-02  0.5499E-02  0.3664E-07 -0.1276E+00  0.2093E+00  0.1999E+00  0.6078E-01  0.7549E+00  0.5058E-01  0.2705E+05  0.2705E+05  0.2705E+05 -0.2254E-02  0.1237E-01  0.1757E-09  0.5333E+00  0.4340E-08  0.1134E-01 -0.8692E-02 -0.1270E-01 -0.5134E-01  0.3324E-02  0.4200E-01  0.8872E-01
  1053  0.1250E+03 -0.1020E-08  0.2452E-02  0.5464E-02  0.3658E-07 -0.1275E+00  0.2107E+00  0.2114E+00  0.1372E+00  0.7592E+00 -0.1084E-01  0.2699E+05  0.2699E+05  0.2699E+05 -0.2422E-02  0.1250E-01  0.1757E-09  0.5820E+00  0.4773E-08  0.1132E-01 -0.9010E-02 -0.1223E-01 -0.4910E-01 -0.3183E-02  0.6240E-01  0.8682E-01
  1069  0.1265E+03 -0.1116E-08  0.2421E-02  0.5462E-02  0.3634E-07 -0.1270E+00  0.2119E+00  0.2057E+00  0.1632E+00  0.7856E+00 -0.5495E-01  0.2694E+05  0.2694E+05  0.2694E+05 -0.2351E-02  0.1254E-01  0.1781E-09  0.6247E+00  0.4941E-08  0.1118E-01 -0.9747E-02 -0.1361E-01 -0.5029E-01 -0.2449E-03  0.6741E-01  0.1055E+00
